run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1780057381_516480a2,far,3.0,2.0,50.0,17.488013042997807,141,23.683202743530277,0.0,1197.7150101661682,18.073451346539436,281.7095789909363,,,,,
run_1780057381_516480a2,mid,20.0,519.0,48.0,7.154630286512008,57,23.683202743530277,0.0,1197.7150101661682,,,6.197047518010725,0.05070133159383307,,,
run_1780057381_516480a2,near,1.0,495.0,3.0,46.77813374411852,402,23.683202743530277,0.0,1197.7150101661682,,,,,0.20132134437561036,0.21671598811601697,0.04614338042351088
