run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp
run_1776728758_2240b3b7,1776729243.432545,6.0,800.0,20.0,27.729778289794922,0.0,24.695999145507812,-100.0,-100.0,0.0,0.3246624767780304,768.9406040011818,27.729778289794922,27.729778289794922
run_1776728758_2240b3b7,1776729245.6679995,6.0,800.0,20.0,27.729778289794922,0.0,24.695999145507812,-100.0,-100.0,0.0,0.2936931252479553,768.9406040011818,27.729778289794922,27.729778289794922
run_1776728758_2240b3b7,1776729247.8721445,6.0,800.0,20.0,27.729778289794922,0.0,24.695999145507812,-100.0,-100.0,0.0,0.9614629745483398,768.9406040011818,27.729778289794922,27.729778289794922
run_1776728758_2240b3b7,1776729250.1004777,6.0,800.0,20.0,27.68528938293457,0.0,24.645950317382812,-100.0,-100.0,0.0,0.8697494864463806,766.4752482168296,27.68528938293457,27.729778289794922
run_1776728758_2240b3b7,1776729252.338406,6.0,800.0,20.0,27.68528938293457,0.0,24.645950317382812,-100.0,-100.0,0.0,0.7867844700813293,766.4752482168296,27.68528938293457,27.729778289794922
run_1776728758_2240b3b7,1776729254.5740194,6.0,800.0,20.0,27.640771865844727,0.0,24.595869064331055,-100.0,-100.0,0.0,1.3930859565734863,764.0122693396734,27.640771865844727,27.729778289794922
run_1776728758_2240b3b7,1776729256.7940347,6.0,800.0,20.0,27.59628677368164,0.0,24.545822143554688,-100.0,-100.0,0.0,1.872653841972351,761.5550436952763,27.59628677368164,27.729778289794922
run_1776728758_2240b3b7,1776729259.0283687,6.0,800.0,20.0,27.59628677368164,0.0,24.545822143554688,-100.0,-100.0,0.0,1.694022297859192,761.5550436952763,27.59628677368164,27.729778289794922
run_1776728758_2240b3b7,1776729261.246962,6.0,800.0,20.0,27.551774978637695,0.0,24.495746612548828,-100.0,-100.0,0.0,2.206899642944336,759.1003044734862,27.551774978637695,27.729778289794922
run_1776728758_2240b3b7,1776729263.4652803,6.0,800.0,20.0,27.50731658935547,0.0,24.445730209350586,-100.0,-100.0,0.0,2.6976075172424316,756.6524659470306,27.50731658935547,27.729778289794922
