"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae","cost","tail_mae","overshoot"
"run_1776901967_e041991f","1776902449.4891107","1776903649.2598484","1199.7707376480103","600","24.927698135375977","0.0","random-band-ranges","4","545","21","14","273","48","13","106","73","128.16365910553148","6.806158076542646","25.42717956931282","0.5228517693533025","1.2722172737121582"
