"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777444702_d1f9b426","1777445193.8197365","1777446370.5980477","1176.778311252594","389","27.774295806884766","0.0","band_gp_bo","7","966","1","13","699","58","12","115","55","149.982421206932","7.299405928442595"
