step,decision_idx,elapsed_s,temp,temp_ref,error,abs_error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta,valid
18,2,36.0,24.499453521566465,0.0,-24.499453521566465,24.499453521566465,14.0,265.0,1.0,-100.0,-100.0,0.0,0.3073086441844899,-0.04302321018582859,-0.11906131356954575,True
19,2,38.0,24.403538382845,0.0,-24.403538382845,24.403538382845,14.0,265.0,1.0,-100.0,-100.0,0.0,0.3166536697596992,-0.04433151376635789,-0.09591513872146606,True
20,2,40.0,24.29513619025238,0.0,-24.29513619025238,24.29513619025238,14.0,265.0,1.0,-100.0,-100.0,0.0,0.3175917457638909,-0.04446284440694473,-0.10840219259262085,True
21,3,42.0,24.21118941088207,0.0,-24.21118941088207,24.21118941088207,16.0,360.0,1.0,-100.0,-100.0,0.0,0.2821830102599044,-0.0451492816415847,-0.08394677937030792,True
22,3,44.0,24.082762665348127,0.0,-24.082762665348127,24.082762665348127,16.0,360.0,1.0,-100.0,-100.0,0.0,0.2791159397191128,-0.04465855035505805,-0.12842674553394318,True
23,3,46.0,24.01248152484186,0.0,-24.01248152484186,24.01248152484186,16.0,360.0,1.0,-100.0,-100.0,0.0,0.28897869798687376,-0.0462365916778998,-0.07028114050626755,True
24,3,48.0,23.87525653769262,0.0,-23.87525653769262,23.87525653769262,16.0,360.0,1.0,-100.0,-100.0,0.0,0.2813808272008004,-0.04502093235212806,-0.1372249871492386,True
25,3,50.0,23.810603103833273,0.0,-23.810603103833273,23.810603103833273,16.0,360.0,1.0,-100.0,-100.0,0.0,0.2935272190817829,-0.04696435505308527,-0.0646534338593483,True
26,3,52.0,23.66773673077114,0.0,-23.66773673077114,23.66773673077114,16.0,360.0,1.0,-100.0,-100.0,0.0,0.28389657182288164,-0.04542345149166106,-0.1428663730621338,True
27,3,54.0,23.594730152981356,0.0,-23.594730152981356,23.594730152981356,16.0,360.0,1.0,-100.0,-100.0,0.0,0.29740576969720967,-0.04758492315155355,-0.07300657778978348,True
28,3,56.0,23.44289645482786,0.0,-23.44289645482786,23.44289645482786,16.0,360.0,1.0,-100.0,-100.0,0.0,0.28977837220420194,-0.04636453955267231,-0.1518336981534958,True
29,3,58.0,23.370612322585657,0.0,-23.370612322585657,23.370612322585657,16.0,360.0,1.0,-100.0,-100.0,0.0,0.3052742266389284,-0.048843876262228546,-0.07228413224220276,True
30,3,60.0,23.213404222624376,0.0,-23.213404222624376,23.213404222624376,16.0,360.0,1.0,-100.0,-100.0,0.0,0.2966910058506342,-0.04747056093610147,-0.15720809996128082,True
31,4,62.0,23.05927039613016,0.0,-23.05927039613016,23.05927039613016,11.0,612.0,1.0,-100.0,-100.0,0.0,0.4553518486352437,-0.050088703349876806,-0.15413382649421692,True
32,4,64.0,22.957937999861315,0.0,-22.957937999861315,22.957937999861315,11.0,612.0,1.0,-100.0,-100.0,0.0,0.47561229697826835,-0.05231735266760952,-0.1013323962688446,True
33,4,66.0,22.78000448574312,0.0,-22.78000448574312,22.78000448574312,11.0,612.0,1.0,-100.0,-100.0,0.0,0.4721197695617446,-0.051933174651791904,-0.17793351411819458,True
