decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
37,720.0,0.2139034740976058,-0.2139034740976058,1.0,1000.0,3.0,1.0,1000.0,3.0,False,0.3474571733379175,0.3474571733379175,0.0,0.0,0.11505987459095195,0.07955015182960778,0.07756234824120965,0.0,256,12,40,10657.465500000399
38,740.0,0.18743002059636638,-0.18743002059636638,1.0,1000.0,3.0,1.0,1000.0,1.0,True,0.17623113288480413,0.18468243132432982,0.0,0.0,0.06245470047797426,0.03459742751874728,0.03341528104401919,0.06077371254627639,256,12,40,10665.985800005728
39,760.0,0.01030487974639982,-0.01030487974639982,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.16524010126020028,0.16524010126020028,0.0,0.0,0.05615590102133865,0.057156321468937676,0.024350138483054156,0.0,256,13,40,10747.933899998316
40,780.0,0.07585782467504032,-0.07585782467504032,1.0,1000.0,1.0,1.0,1000.0,2.0,True,0.16423699663659036,0.16426587773199752,0.0,0.0,0.06139348708566104,0.0477524712223385,0.017269918291367668,0.030386856273138196,256,12,40,10677.60900000576
41,800.0,0.09084348275428056,-0.09084348275428056,1.0,1000.0,2.0,1.0,1000.0,1.0,True,0.12111996570944249,0.12330647700614009,0.0,0.0,0.04697846874538527,0.025839539207026974,0.013939390052427067,0.030386856273138196,256,12,40,10656.006099990918
42,820.0,0.035370052904909244,-0.035370052904909244,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.12044838934309746,0.12044838934309746,0.0,0.0,0.04227603107073037,0.04979091360883103,0.011000870397221202,0.0,256,9,40,10836.374100006651
43,840.0,0.056255408646393334,-0.056255408646393334,1.0,1000.0,1.0,1.0,1000.0,2.0,True,0.11873663712180925,0.11946178633663447,0.0,0.0,0.044184662752377334,0.041797871450398816,0.009164507329123781,0.030386856273138196,256,8,40,10900.042699999176
44,860.0,0.048179240478930296,-0.048179240478930296,1.0,1000.0,2.0,1.0,1000.0,1.0,True,0.09645122568030008,0.09788036548544216,0.0,0.0,0.03755519694532268,0.02408406055837986,0.008994932947733408,0.030386856273138196,256,10,40,11373.89780000376
45,880.0,0.026752861176646547,-0.026752861176646547,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.09835104498052466,0.09835104498052466,0.0,0.0,0.036077740251585055,0.03347123732783075,0.009459945813439176,0.0,256,9,40,11182.462500000838
46,900.0,0.048754727835330414,-0.048754727835330414,1.0,1000.0,1.0,1.0,1000.0,2.0,True,0.09534408521146681,0.09548628756922217,0.0,0.0,0.03583605830590386,0.03230388006704743,0.007216160003403988,0.030386856273138196,256,9,40,11039.567799991346
47,920.0,0.04224014158171485,-0.04224014158171485,1.0,1000.0,2.0,1.0,1000.0,1.0,True,0.07779671036875989,0.07897236407784093,0.0,0.0,0.03035172076515664,0.02519375388874323,0.0041925233313435985,0.030386856273138196,256,10,40,11106.117600007565
48,940.0,0.025072413478483213,-0.025072413478483213,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.0752712770549364,0.0752712770549364,0.0,0.0,0.02897910153169505,0.027765813681980944,0.0034301671505558287,0.0,256,9,40,10740.699000001769
49,960.0,0.032643883729178924,-0.032643883729178924,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.07308110481632768,0.07308110481632768,0.0,0.0,0.028662925716616883,0.024850815078025335,0.003329845844081244,0.0,256,9,40,10746.859700011555
50,980.0,0.03207002141061821,-0.03207002141061821,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.06472859340425245,0.06472859340425245,0.0,0.0,0.0258064299836974,0.021543800449308037,0.002343833212203638,0.0,256,8,40,10755.303199999616
51,1000.0,0.02519375388874323,-0.02519375388874323,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.06306289545420457,0.06306289545420457,0.0,0.0,0.024553996989732242,0.02346067109147043,0.0022245659290048756,0.0,256,8,40,10690.7213999948
52,1020.0,0.027765813681980944,-0.027765813681980944,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.060090074201595775,0.060090074201595775,0.0,0.0,0.023664506935585906,0.021573975619048724,0.001974072520899602,0.0,256,7,40,10657.385600003181
53,1040.0,0.024850815078025335,-0.024850815078025335,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.054741136301988534,0.054741136301988534,0.0,0.0,0.02192430987441867,0.018876884236760816,0.0014540744347707872,0.0,256,7,40,11134.200900007272
54,1060.0,0.021543800449308037,-0.021543800449308037,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.05355004398573107,0.05355004398573107,0.0,0.0,0.02106129968460522,0.01931369327297716,0.001770597980032053,0.0,256,7,40,11385.13629999943
55,1080.0,0.02346067109147043,-0.02346067109147043,1.0,1000.0,1.0,6.0,1000.0,12.0,True,0.03995104948456269,0.051096412559346646,0.0,0.0,0.010602508790634601,0.018609922165069293,0.006046995671334251,0.33940751494245913,256,8,40,11382.517999998527
56,1100.0,0.0013859750074516342,-0.0013859750074516342,6.0,1000.0,12.0,6.0,1000.0,12.0,False,0.04723675504048457,0.04723675504048457,0.0,0.0,0.01421994318416182,0.024736605341331597,0.006428566001495134,0.0,256,12,40,11234.022300006473
57,1120.0,0.00906123927097724,-0.00906123927097724,6.0,1000.0,12.0,1.0,1000.0,4.0,True,0.06364275454328884,0.06434971744834946,0.0,0.0,0.02262420327815562,0.024717124139442603,0.003534468619270154,0.25013172979861464,256,14,40,11132.616499991855
58,1140.0,0.023199071718863706,-0.023199071718863706,1.0,1000.0,4.0,6.0,997.0,16.0,True,0.05233703498471902,0.05717520357447367,0.0,0.0,0.014771935917542578,0.022234885471789312,0.007981972033107312,0.36937483806319,256,9,40,11090.489499998512
59,1160.0,0.002144066315395321,-0.002144066315395321,6.0,997.0,16.0,6.0,997.0,16.0,False,0.05402857659452462,0.05402857659452462,0.0,0.0,0.01797939813773155,0.022633443223639915,0.006753058707241566,0.0,256,21,40,10897.840500008897
60,1180.0,0.013230381544872216,-0.013230381544872216,6.0,997.0,16.0,8.0,1000.0,20.0,True,0.03270388866307877,0.06470842151595399,0.0,0.0,0.01005851925215211,0.01733796150301714,0.0026796405622568544,0.12382288450091229,256,22,40,10789.229699992575
