"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777428209_ac003420","1777428691.3292098","1777429889.5953488","1198.2661390304565","599","27.952314376831055","0.0","band_gp_bo","7","966","1","12","525","49","12","98","98","150.12032368194212","7.227456502404953"
