run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1778779271_61f7e585,far,7.0,966.0,1.0,21.13530645045367,176,27.10686492919922,0.0,1198.6699697971344,21.172899311239068,351.62855982780457,,,,,
run_1778779271_61f7e585,mid,13.0,525.0,49.0,7.119467585418983,56,27.10686492919922,0.0,1198.6699697971344,,,6.215458691120148,0.050146727998236364,,,
run_1778779271_61f7e585,near,16.0,105.0,56.0,5.023174656037685,366,27.10686492919922,0.0,1198.6699697971344,,,,,0.052728773752848276,0.07385179086828421,0.004822742300548268
