"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777155613_a3d5081a","1777156095.3021321","1777157294.5647972","1199.2626650333405","599","27.284839630126953","0.0","band_gp_bo","7","966","1","10","694","8","16","105","56","145.53655856629194","7.184539356359271"
