decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
1,0.0,27.0,-27.0,6.0,997.0,16.0,12.0,743.0,3.0,True,55.86929245690245,56.75031322035939,0.0,0.0,23.104183572220304,19.313304413110018,0.0,0.42731059068348193,768,0,60,48536.95010000229
2,20.0,25.377619922161102,-25.377619922161102,12.0,743.0,3.0,13.0,359.0,1.0,True,52.1431414824293,52.74250087154408,0.0,0.0,21.690656914686162,17.519047368317842,0.0,0.23039688980568426,768,0,60,49093.7769000011
3,40.0,24.315118949860334,-24.315118949860334,13.0,359.0,1.0,14.0,401.0,1.0,True,48.64593767219777,48.668044870719314,0.0,0.0,20.32337944358587,15.997817937284708,0.0,0.02698163836715765,768,0,60,48823.63539999642
4,60.0,23.18553264811635,-23.18553264811635,14.0,401.0,1.0,11.0,577.0,1.0,True,44.81005222517048,45.065538140013814,0.0,0.0,18.819951182728012,14.338146071881056,0.0,0.10768237739269687,768,0,60,48165.98579999845
5,80.0,21.853950541466475,-21.853950541466475,11.0,577.0,1.0,11.0,577.0,1.0,False,41.08680660066505,41.08680660066505,0.0,0.0,17.33311269978682,12.841162402182817,0.0,0.0,768,0,60,47751.575900001626
6,100.0,20.443919729441404,-20.443919729441404,11.0,577.0,1.0,11.0,594.0,1.0,True,37.315158720157775,37.35988890640438,0.0,0.0,15.812691433479388,11.3793552108109,0.0,0.009824779355579218,768,0,60,47734.21960000269
7,120.0,18.944944869726896,-18.944944869726896,11.0,594.0,1.0,11.0,594.0,1.0,False,33.61634059213102,33.61634059213102,0.0,0.0,14.313878730684518,9.977166261523962,0.0,0.0,768,0,60,48785.098899999866
8,140.0,17.420895617455244,-17.420895617455244,11.0,594.0,1.0,11.0,594.0,1.0,False,29.964142733688156,29.964142733688156,0.0,0.0,12.834464605649313,8.590427044779062,0.0,0.0,768,0,60,47652.52379999583
9,160.0,15.87192903086543,-15.87192903086543,11.0,594.0,1.0,12.0,585.0,1.0,True,26.393239473129583,26.394767692809303,0.0,0.0,11.387080353250106,7.23789994046092,0.0,0.012879639891288312,768,0,60,48512.122699998145
10,180.0,14.320231769233942,-14.320231769233942,12.0,585.0,1.0,10.0,352.0,1.0,True,22.901919893160382,22.944982846205434,0.0,0.0,9.969499362756808,5.923108261078596,0.0,0.13670371074685736,768,0,60,48548.57279999851
11,200.0,12.861947227269411,-12.861947227269411,10.0,352.0,1.0,7.0,1000.0,1.0,True,19.473410477595902,19.5415878324459,0.0,0.0,8.548667061701417,4.744629468768835,0.0,0.3761619808648435,768,0,60,48661.70880000573
