run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1777431580_c49dcbc3,far,7.0,966.0,1.0,21.313285286534914,176,27.818754196166992,0.0,1197.6051836013794,21.471206984736703,352.5893931388855,,,,,,,,,,
run_1777431580_c49dcbc3,mid,8.0,442.0,53.0,3.126051513237114,55,27.818754196166992,0.0,1197.6051836013794,,,6.2192381988872185,0.06331567409131068,0.02585608950680208,0.001643241379350465,0.4401868830927237,,,,,
run_1777431580_c49dcbc3,near,18.0,124.0,49.0,1.1282465133635748,367,27.818754196166992,0.0,1197.6051836013794,,,,,,,,0.06882235844930011,0.1031456446328446,0.4060512148514514,0.011844169361891844,0.3468303680419922
