"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777431580_c49dcbc3","1777432061.9513884","1777433261.5269995","1199.575611114502","599","27.818754196166992","0.0","band_gp_bo","7","966","1","8","442","53","18","124","49","149.73699540735367","7.36991864701976"
